ID,Tipo,REF,Nome,Publicado,Em destaque?,Visibilidade no catálogo,Descrição curta,Descrição,Data de preço promocional começa em,Data de preço promocional termina em,Status da taxa,Classe de taxa,Em estoque?,Estoque,Quantidade baixa de estoque,São permitidas encomendas?,Vender individualmente?,Peso (g),Comprimento (cm),Largura (cm),Altura (cm),Permitir avaliações de clientes?,Nota da compra,Preço promocional,Preço,Categorias,Tags,Classe de entrega,Imagens,Metadado: _wc_min_qty_product,Metadado: _wc_max_qty_product,Limite de download,Dias para expirar o download,Produto ascendente,Produtos agrupados,Aumenta vendas,Venda cruzada,URL externa,Texto do botão,Posição,Swatches Attributes,Nome do atributo 1,Valores do atributo 1,Visibilidade do atributo 1,Atributo global 1,Nome do atributo 2,Valores do atributo 2,Visibilidade do atributo 2,Atributo global 2,Metadado: _et_pb_post_hide_nav,Metadado: _et_pb_page_layout,Metadado: _et_pb_side_nav,Metadado: _et_pb_use_builder,Metadado: _et_builder_version,Metadado: _et_pb_first_image,Metadado: _et_pb_truncate_post,Metadado: _et_pb_ab_stats_refresh_interval,Metadado: _aioseop_keywords,Metadado: _aioseop_description,Metadado: _aioseop_title,Metadado: _ywsbs_subscription,Metadado: _ywsbs_price_is_per,Metadado: _ywsbs_price_time_option,Metadado: _ywsbs_max_length,Metadado: _wcct_goaldeal_stock_3870_1556384700_1556402700,Valores do atributo 3,Visibilidade do atributo 3,Atributo global 3,Nome do atributo 4,Valores do atributo 4,Visibilidade do atributo 4,Atributo global 4,Atributo padrão 4,Nome do atributo 5,Valores do atributo 5,Visibilidade do atributo 5,Atributo global 5,Metadado: _wp_old_date,Pedido*,Dúzias para encomenda,Arquivo/Pasta Estampa (Link G.Drive),nome do produto_FSB,tipo de produto_FSB
,simple,4002B,,'-1,0,,,,,,taxable,,1,20,10,0,0,50,20,20,20,1,,,100,,,,https://crossfeet.com.br/wp-content/uploads/2019/05/106.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25,,,SUBLIMADA - GOKU E VEGETA FRENTE A FRENTE,
,simple,4002C,,'-1,0,,,,,,taxable,,1,47,10,0,0,50,20,20,20,1,,,100,,,,https://crossfeet.com.br/wp-content/uploads/2019/08/nova00017.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25,,,"SUBLIMADA - GOKU, GOHAN TODA ESTAMPADA",SEM TOALHA
,simple,4002D,,'-1,0,,,,,,taxable,,1,3,10,0,0,50,20,20,20,1,,,100,,,,https://crossfeet.com.br/wp-content/uploads/2019/08/4009.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40,,,SUBLIMADA - TURMA DO GOKU,
,,4002E,,,,,,,,,,,,19,,,,,,,,,,,,,,,https://crossfeet.com.br/wp-content/uploads/2019/08/4002E.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SUBLIMADA - GOKU E MESTRE KAME,SEM TOALHA
,,4002F,,,,,,,,,,,,18,,,,,,,,,,,,,,,https://crossfeet.com.br/wp-content/uploads/2019/09/4002F.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SUBLIMADA - GOKU IRADO,SEM TOALHA (NT)
,simple,4003,,'-1,0,,,,,,taxable,,1,1,10,0,0,50,20,20,20,1,,,100,,,,https://crossfeet.com.br/wp-content/uploads/2019/08/4010.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15,,,SUBLIMADA - HOMEM ARANHA VERMELHO,
,simple,4003A,,'-1,0,,,,,,taxable,,1,1,10,0,0,50,20,20,20,1,,,100,,,,https://crossfeet.com.br/wp-content/uploads/2019/08/4011.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20,,,SUBLIMADA - HOMEM ARANHA CINZA,
,simple,4004,,'-1,0,,,,,,taxable,,1,5,10,0,0,50,20,20,20,1,,,100,,,,https://crossfeet.com.br/wp-content/uploads/2019/08/4012.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15,,,SUBLIMADA - LANTERNA VERDE,
,simple,4005,,'-1,0,,,,,,taxable,,1,12,10,0,0,50,20,20,20,1,,,100,,,,https://crossfeet.com.br/wp-content/uploads/2019/08/4013.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15,,,SUBLIMADA - HOMEM DE FERRO,
,simple,4006,,'-1,0,,,,,,taxable,,1,1,10,0,0,50,20,20,20,1,,,100,,,,https://crossfeet.com.br/wp-content/uploads/2019/08/4014.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15,,,SUBLIMADA - CORINGA,
,,4006A,,,,,,,,,,,,18,,,,,,,,,,,,,,,https://crossfeet.com.br/wp-content/uploads/2019/08/4006A.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SUBLIMADA - CORINGA FILME 2019,SEM TOALHA
,,4006B,,,,,,,,,,,,19,,,,,,,,,,,,,,,https://crossfeet.com.br/wp-content/uploads/2019/08/4006B.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SUBLIMADA - CORINGA HEATH LEDGER (WHY SO SERIOUS?),SEM TOALHA
,,4006C,,,,,,,,,,,,19,,,,,,,,,,,,,,,https://crossfeet.com.br/wp-content/uploads/2019/09/4006C.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SUBLIMADA - CORINGA COLORIDO MEIA BRANCA,SEM TOALHA (NT)
,simple,4007,,'-1,0,,,,,,taxable,,1,20,10,0,0,50,20,20,20,1,,,100,,,,https://crossfeet.com.br/wp-content/uploads/2019/08/4015.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15,,,SUBLIMADA - CAPITÃO AMERICA BRANCA ESCUDO PEQUENO,
,simple,4007A,,'-1,0,,,,,,taxable,,1,12,10,0,0,50,20,20,20,1,,,100,,,,https://crossfeet.com.br/wp-content/uploads/2019/08/4016.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15,,,SUBLIMADA - CAPITÃO AMÉRICA ESTRELA ESTILO PÁTINA,
,simple,4007B,,'-1,0,,,,,,taxable,,1,0,10,0,0,50,20,20,20,1,,,100,,,,https://crossfeet.com.br/wp-content/uploads/2019/05/116.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15,,,SUBLIMADA - CAPITÃO AMÉRICA ESCUDO MEIA PRETA,
,simple,4007C,,'-1,0,,,,,,taxable,,1,0,10,0,0,50,20,20,20,1,,,100,,,,https://crossfeet.com.br/wp-content/uploads/2019/05/117.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15,,,SUBLIMADA - CAPITÃO AMÉRICA ESCUDO MEIA AZUL,
,simple,4008,,'-1,0,,,,,,taxable,,1,15,10,0,0,50,20,20,20,1,,,100,,,,https://crossfeet.com.br/wp-content/uploads/2019/08/4019.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50,,,SUBLIMADA - CERVEJARIA DUFF,
,simple,4008A,,'-1,0,,,,,,taxable,,1,0,10,0,0,50,20,20,20,1,,,100,,,,https://crossfeet.com.br/wp-content/uploads/2019/05/119.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15,,,SUBLIMADA - BUDWEISER,
,simple,4008B,,'-1,0,,,,,,taxable,,1,1,10,0,0,50,20,20,20,1,,,100,,,,https://crossfeet.com.br/wp-content/uploads/2019/05/120.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,,,SUBLIMADA - HEINEKEN,
,simple,4008C,,'-1,0,,,,,,taxable,,1,0,10,0,0,50,20,20,20,1,,,100,,,,https://crossfeet.com.br/wp-content/uploads/2019/05/121.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,,,SUBLIMADA - CHOPP,
,simple,4009,,'-1,0,,,,,,taxable,,1,2,10,0,0,50,20,20,20,1,,,100,,,,https://crossfeet.com.br/wp-content/uploads/2019/08/4023.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15,,,SUBLIMADA - MULHER MARAVILHA W PREDOMINÂNCIA AZUL ESTRELA NO MEIO BRANCA,
,simple,4009A,,'-1,0,,,,,,taxable,,1,2,10,0,0,50,20,20,20,1,,,100,,,,https://crossfeet.com.br/wp-content/uploads/2019/08/4009A.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,,,SUBLIMADA - MULHER MARAVILHA VERMELHA W AMARELO,
,simple,4009B,,'-1,0,,,,,,taxable,,1,3,10,0,0,50,20,20,20,1,,,100,,,,https://crossfeet.com.br/wp-content/uploads/2019/08/4025.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30,,,SUBLIMADA - MULHER MARAVILHA TODA ESTAMPADA,
,simple,4010,,'-1,0,,,,,,taxable,,1,13,10,0,0,50,20,20,20,1,,,100,,,,https://crossfeet.com.br/wp-content/uploads/2019/05/127.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30,,,SUBLIMADA - MARIO BROS - LUIGI BONÉ VERDE,
,simple,4010A,,'-1,0,,,,,,taxable,,1,13,10,0,0,50,20,20,20,1,,,100,,,,https://crossfeet.com.br/wp-content/uploads/2019/08/4027.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20,,,SUBLIMADA - MARIO BROS - BONÉ VERMELHO,
,simple,4010B,,,,,,,,,,,,1,,,,,,,,,,,,,,,https://crossfeet.com.br/wp-content/uploads/2019/08/nova00010.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SUBLIMADA - MARIO BROS – VINTAGE,
,simple,4010C,,'-1,0,,,,,,taxable,,1,0,10,0,0,50,20,20,20,1,,,100,,,,https://crossfeet.com.br/wp-content/uploads/2019/05/128.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,,SUBLIMADA - SUPER MÁRIO,
,simple,4010D,,'-1,0,,,,,,taxable,,1,2,10,0,0,50,20,20,20,1,,,100,,,,https://crossfeet.com.br/wp-content/uploads/2019/08/4029.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,,SUBLIMADA - MARIO BROSS - OLHÃO VERMELHO,
,,4010E,,,,,,,,,,,,37,,,,,,,,,,,,,,,https://crossfeet.com.br/wp-content/uploads/2019/08/4010E.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SUBLIMADA - MARIO SEM ROSTO,SEM TOALHA (NT)
,,4010F,,,,,,,,,,,,18,,,,,,,,,,,,,,,https://crossfeet.com.br/wp-content/uploads/2019/09/4010F.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SUBLIMADA - LUIGI VERDE SEM ROSTO,SEM TOALHA (NT)
,,4010G,,,,,,,,,,,,38,,,,,,,,,,,,,,,https://crossfeet.com.br/wp-content/uploads/2019/09/4010G.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SUBLIMADA - OBJETOS DO JOGO MARIO BROS,SEM TOALHA (NT)
,simple,4011,,'-1,0,,,,,,taxable,,1,0,10,0,0,50,20,20,20,1,,,100,,,,https://crossfeet.com.br/wp-content/uploads/2019/05/130.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,,SUBLIMADA - POPEYE/OLIVIA,
,simple,4012,,'-1,0,,,,,,taxable,,1,4,10,0,0,50,20,20,20,1,,,100,,,,https://crossfeet.com.br/wp-content/uploads/2019/08/4031.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50,,,SUBLIMADA - PLUTO PRESIDIÁRIO,
,,4012A,,,,,,,,,,,,2,,,,,,,,,,,,,,,https://crossfeet.com.br/wp-content/uploads/2019/08/4012A.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SUBLIMADA – PANDA PRESIDIÁRIO,
,simple,4012B,,'-1,0,,,,,,taxable,,1,7,10,0,0,50,20,20,20,1,,,100,,,,https://crossfeet.com.br/wp-content/uploads/2019/05/132.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30,,,SUBLIMADA - MICKEY PRESIDIÁRIO,
,simple,4012C,,'-1,0,,,,,,taxable,,1,1,10,0,0,50,20,20,20,1,,,100,,,,https://crossfeet.com.br/wp-content/uploads/2019/08/4033.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20,,,SUBLIMADA - MINNIE PRESIDIÁRIA,
,,4012D,,,,,,,,,,,,15,,,,,,,,,,,,,,,https://crossfeet.com.br/wp-content/uploads/2019/08/4012D.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SUBLIMADA – ALICE PRESIDIÁRIA,
,simple,4012E,,'-1,0,,,,,,taxable,,1,6,10,0,0,50,20,20,20,1,,,100,,,,https://crossfeet.com.br/wp-content/uploads/2019/05/134.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,,,SUBLIMADA - PATO DONALD PRESIDIÁRIO,
,simple,4012F,,'-1,0,,,,,,taxable,,1,7,10,0,0,50,20,20,20,1,,,100,,,,https://crossfeet.com.br/wp-content/uploads/2019/05/135.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,,,SUBLIMADA - MARGARIDA PRESIDIÁRIA,
,simple,4012G,,'-1,0,,,,,,taxable,,1,10,10,0,0,50,20,20,20,1,,,100,,,,https://crossfeet.com.br/wp-content/uploads/2019/08/4036.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,,,SUBLIMADA - PATETA PRESIDIÁRIO,
,,4013,,,,,,,,,,,,2,,,,,,,,,,,,,,,https://crossfeet.com.br/wp-content/uploads/2019/08/4013.1.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SUBLIMADA – LUVINHA DO MICKEY FUCK YOU,
,simple,4013A,,'-1,0,,,,,,taxable,,1,0,10,0,0,50,20,20,20,1,,,100,,,,https://crossfeet.com.br/wp-content/uploads/2019/05/137.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SUBLIMADA - MICKEY CARINHAS PEQUENAS COM X NO OLHO BRANCO,
,simple,4014,,'-1,0,,,,,,taxable,,1,0,10,0,0,50,20,20,20,1,,,100,,,,https://crossfeet.com.br/wp-content/uploads/2019/05/138.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,,SUBLIMADA - SCOOBY DOO,
,simple,4015,,'-1,0,,,,,,taxable,,1,24,10,0,0,50,20,20,20,1,,,100,,,,https://crossfeet.com.br/wp-content/uploads/2019/09/4015.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,,SUBLIMADA - CARINHAS DO BOB ESPONJA,SEM TOALHA (5 NT)
,simple,4015A,,'-1,0,,,,,,taxable,,1,14,10,0,0,50,20,20,20,1,,,100,,,,https://crossfeet.com.br/wp-content/uploads/2019/09/4015A.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,,SUBLIMADA - PATRICK PEQUENOS 1 GRANDE - BOB ESPONJA,SEM TOALHA
,simple,4015B,,'-1,0,,,,,,taxable,,1,0,10,0,0,50,20,20,20,1,,,100,,,,https://crossfeet.com.br/wp-content/uploads/2019/05/141.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,,SUBLIMADA - BOB ESPONJA E PATRICK COM ABACAXI NO FUNDO,
,,4015C,,,,,,,,,,,,18,,,,,,,,,,,,,,,https://crossfeet.com.br/wp-content/uploads/2019/09/4015C.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SUBLIMADA - PATRICK MEDIOS C/ CASA DE ABACAXI,SEM TOALHA (NT)
,,4015D,,,,,,,,,,,,18,,,,,,,,,,,,,,,https://crossfeet.com.br/wp-content/uploads/2019/09/4015D.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SUBLIMADA - PATRICK ASSUSTADO,SEM TOALHA (NT)
,simple,4016,,'-1,0,,,,,,taxable,,1,6,10,0,0,50,20,20,20,1,,,100,,,,https://crossfeet.com.br/wp-content/uploads/2019/08/4042.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,,SUBLIMADA - RATO R.F,
,simple,4017,,'-1,0,,,,,,taxable,,1,0,10,0,0,50,20,20,20,1,,,100,,,,https://crossfeet.com.br/wp-content/uploads/2019/08/4043.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30,,,SUBLIMADA - CARTA DO REI COM FOLHA DE MACONHA,
,simple,4018,,'-1,0,,,,,,taxable,,1,5,10,0,0,50,20,20,20,1,,,100,,,,https://crossfeet.com.br/wp-content/uploads/2019/05/144.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30,,,SUBLIMADA - BEAVIS LOURO,
,,4018A,,,,,,,,,,,,5,,,,,,,,,,,,,,,https://crossfeet.com.br/wp-content/uploads/2019/08/4018A.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SUBLIMADA - BUTTHEAD MORENO,
,simple,4019,,'-1,0,,,,,,taxable,,1,1,10,0,0,50,20,20,20,1,,,100,,,,https://crossfeet.com.br/wp-content/uploads/2019/08/4045.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30,,,SUBLIMADA - SOUTH PARK,
,simple,4019A,,'-1,0,,,,,,taxable,,1,10,10,0,0,50,20,20,20,1,,,100,,,,https://crossfeet.com.br/wp-content/uploads/2019/08/4046.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SUBLIMADA - SOUTH PARK TURMA - TODA ESTAMPADA,
,simple,4020,,'-1,0,,,,,,taxable,,1,1,10,0,0,50,20,20,20,1,,,100,,,,https://crossfeet.com.br/wp-content/uploads/2019/08/4047.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30,,,SUBLIMADA - BONECO ASSASSINO - CHUCKY,
,simple,4020A,,'-1,0,,,,,,taxable,,1,1,10,0,0,50,20,20,20,1,,,100,,,,https://crossfeet.com.br/wp-content/uploads/2019/08/4020A.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SUBLIMADA - SEXTA FEIRA 13 - JASON,
,simple,4020B,,'-1,0,,,,,,taxable,,1,0,10,0,0,50,20,20,20,1,,,100,,,,https://crossfeet.com.br/wp-content/uploads/2019/05/149.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SUBLIMADA - FREDDIE KRUEGER,
,simple,4021,,'-1,0,,,,,,taxable,,1,4,10,0,0,50,20,20,20,1,,,100,,,,https://crossfeet.com.br/wp-content/uploads/2019/08/4050.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,,,SUBLIMADA - HERBIE FUSQUINHA 53,
,,4021A,,,,,,,,,,,,17,,,,,,,,,,,,,,,https://crossfeet.com.br/wp-content/uploads/2019/08/4021A.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SUBLIMADA - HERBIE FUSQUINHA 53 PUNHO,SEM TOALHA (NT)
,,4021B,,,,,,,,,,,,18,,,,,,,,,,,,,,,https://crossfeet.com.br/wp-content/uploads/2019/09/4021B.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SUBLIMADA - ARO/RODA DE MAGNÉSIO CARRO,SEM TOALHA (NT)
,,4021C,,,,,,,,,,,,19,,,,,,,,,,,,,,,https://crossfeet.com.br/wp-content/uploads/2019/09/4021C.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SUBLIMADA - FORMULA 1 BRASIL,SEM TOALHA (NT)
,simple,4022,,'-1,0,,,,,,taxable,,1,1,10,0,0,50,20,20,20,1,,,100,,,,https://crossfeet.com.br/wp-content/uploads/2019/05/151.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,,,SUBLIMADA - PACMAN AZUL JOGO,
,simple,4022A,,'-1,0,,,,,,taxable,,1,0,10,0,0,50,20,20,20,1,,,100,,,,https://crossfeet.com.br/wp-content/uploads/2019/05/152.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20,,,SUBLIMADA - PACMAN E FANTASMINHA MEIA BRANCA,
,simple,4023,,'-1,0,,,,,,taxable,,1,0,10,0,0,50,20,20,20,1,,,100,,,,https://crossfeet.com.br/wp-content/uploads/2019/05/153.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30,,,SUBLIMADA - PICA-PAU,
,simple,4024,,'-1,0,,,,,,taxable,,1,1,10,0,0,50,20,20,20,1,,,100,,,,https://crossfeet.com.br/wp-content/uploads/2019/08/4054.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20,,,SUBLIMADA - LA CASA DE PAPEL - MASCARA E NOMES,
,simple,4024A,,'-1,0,,,,,,taxable,,1,1,10,0,0,50,20,20,20,1,,,100,,,,https://crossfeet.com.br/wp-content/uploads/2019/08/4055.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30,,,SUBLIMADA - LA CASA DE PAPEL - MEIA PRETA MÁSCARA PEQUENA,
,simple,4024B,,'-1,0,,,,,,taxable,,1,0,10,0,0,50,20,20,20,1,,,100,,,,https://crossfeet.com.br/wp-content/uploads/2019/05/156.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,,,SUBLIMADA - LA CASA DE PAPEL - MASCARA COM DEDO DO MEIO,
,,4024C,,,,,,,,,,,,8,,,,,,,,,,,,,,,https://crossfeet.com.br/wp-content/uploads/2019/08/4024C.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SUBLIMADA - LA CASA DE PAPEL - 1/2 MASCARA E NOMES,SEM TOALHA
,simple,4025,,'-1,0,,,,,,taxable,,1,0,10,0,0,50,20,20,20,1,,,100,,,,https://crossfeet.com.br/wp-content/uploads/2019/08/4057.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15,,,SUBLIMADA - SIMPSONS - ROSTO GRANDE HOMER,
,simple,4025A,,'-1,0,,,,,,taxable,,1,0,10,0,0,50,20,20,20,1,,,100,,,,https://crossfeet.com.br/wp-content/uploads/2019/05/158.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15,,,SUBLIMADA - SIMPSONS - MÃO DO HOMER COM DONUTS,
,simple,4025B,,,,,,,,,,,,3,,,,,,,,,,,,,,,https://crossfeet.com.br/wp-content/uploads/2019/08/nova00015.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SUBLIMADA - SIMPSONS - TURMA TODA ESTAMADA,
,,4025C,,,,,,,,,,,,19,,,,,,,,,,,,,,,https://crossfeet.com.br/wp-content/uploads/2019/09/4025C.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"SUBLIMADA - SIMPSONS - BONG, CIGARRO, CONCENTRADO, SAQUINHO DE ERVA, CAXIMBO",SEM TOALHA (NT)
,,4025D,,,,,,,,,,,,19,,,,,,,,,,,,,,,https://crossfeet.com.br/wp-content/uploads/2019/09/4025D.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SUBLIMADA- SIMPSON PAI,SEM TOALHA (NT)
,,4025E,,,,,,,,,,,,18,,,,,,,,,,,,,,,https://crossfeet.com.br/wp-content/uploads/2019/09/4025E.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SUBLIMADA - MARJORI CABELO VERDE,SEM TOALHA (NT)
,simple,4026,,'-1,0,,,,,,taxable,,1,4,10,0,0,50,20,20,20,1,,,100,,,,https://crossfeet.com.br/wp-content/uploads/2019/05/160.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,,,SUBLIMADA - PABLO ESCOBAR - PRESIDIÁRIO,
,simple,4026A,,'-1,0,,,,,,taxable,,1,0,10,0,0,50,20,20,20,1,,,100,,,,https://crossfeet.com.br/wp-content/uploads/2019/05/161.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,,,SUBLIMADA - PABLO ESCOBAR - COM PISTOLA,
,simple,4027,,'-1,0,,,,,,taxable,,1,23,10,0,0,50,20,20,20,1,,,100,,,,https://crossfeet.com.br/wp-content/uploads/2019/08/4062.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30,,,SUBLIMADA - CHAVES,
,simple,4027A,,'-1,0,,,,,,taxable,,1,19,10,0,0,50,20,20,20,1,,,100,,,,https://crossfeet.com.br/wp-content/uploads/2019/08/4063.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30,,,SUBLIMADA - SEU MADRUGA,
,simple,4027B,,'-1,0,,,,,,taxable,,1,23,10,0,0,50,20,20,20,1,,,100,,,,https://crossfeet.com.br/wp-content/uploads/2019/08/4064.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30,,,SUBLIMADA - CHIQUINHA,
